platform,title,url,author,description,published_at,likes,comments,collects,shares
douyin,TETO AI视频制作过程拆解 #TETO #AIGC #教程,https://www.douyin.com/video/7648578623163375601,小何同学O.o,03:00 1.1万 TETO AI视频制作过程拆解 #TETO #AIGC #教程 @小何同学O.o 1周前,2026-06-08,1.1万,,,
douyin,一张图直出视频的方法来了！附教程 #AI视频 #AI动画 #AI生成 #AI软件 #AI教程,https://www.douyin.com/video/7651256773413119651,AI小洋,01:10 51 一张图直出视频的方法来了！附教程 #AI视频 #AI动画 #AI生成 #AI软件 #AI教程 @AI小洋 18小时前,2026-06-15,51,,,
douyin,"这个截图转矢量动画Skill，能让你的Logo动起来！ AI 做的 Logo 放大全是锯齿、又不会动。 这个免费开源工具 Pixel2Motion,让模型用代码重新拟合建模,再用迪士尼 12 法则输出丝滑矢量动画。MiniMax M3 实测也能打！ #vibecoding大赏",https://www.douyin.com/video/7650777763577646386,Nolansay,"00:58 2.5万 这个截图转矢量动画Skill，能让你的Logo动起来！ AI 做的 Logo 放大全是锯齿、又不会动。 这个免费开源工具 Pixel2Motion,让模型用代码重新拟合建模,再用迪士尼 12 法则输出丝滑矢量动画。MiniMax M3 实测也能打！ #vibecoding大赏 @Nolansay 2天前",2026-06-13,2.5万,,,
douyin,我用AI让大橘“复活” #ai #vibecoding #桌宠 #AIGC #猫咪,https://www.douyin.com/video/7650831771973553423,AI试玩间,02:10 16 我用AI让大橘“复活” #ai #vibecoding #桌宠 #AIGC #猫咪 @AI试玩间 1天前,2026-06-14,16,,,
douyin,Ai做萌娃探店vlog制作全流程拆解 【普通人的AI赛道】Ai做萌娃探店vlog，制作全流程拆解#ai视频#ai教程#seedance2#萌宠出道计划#AIGC,https://www.douyin.com/video/7648906069929970979,素秋AIGC,05:05 72 Ai做萌娃探店vlog制作全流程拆解 【普通人的AI赛道】Ai做萌娃探店vlog，制作全流程拆解#ai视频#ai教程#seedance2#萌宠出道计划#AIGC @素秋AIGC 1周前,2026-06-08,72,,,
douyin,30秒学会用ai制作这种视频特效 已经没力气穿很麻烦的衣服了…#低能量穿搭 #ai提示词 #ai教程 #剪辑教程 #打工人,https://www.douyin.com/video/7646335580394076922,RRocky,00:30 528 30秒学会用ai制作这种视频特效 已经没力气穿很麻烦的衣服了…#低能量穿搭 #ai提示词 #ai教程 #剪辑教程 #打工人 @RRocky 2周前,2026-06-01,528,,,
douyin,Codex + Humanize PPT：AI 做 PPT 用 Codex 串联 Humanize PPT、frontend-slides 和 Hyperframes，把 PPT 从资料搬运变成可交接、可检查、可复用的 AI 工作流。 #AI #codex #vibecoding #PPT,https://www.douyin.com/video/7650431813088726281,大鲸AI,02:50 1401 Codex + Humanize PPT：AI 做 PPT 用 Codex 串联 Humanize PPT、frontend-slides 和 Hyperframes，把 PPT 从资料搬运变成可交接、可检查、可复用的 AI 工作流。 #AI #codex #vibecoding #PPT @大鲸AI 2天前,2026-06-13,1401,,,
douyin,【120分钟】超详细Ai视频生成教学！！ 这份甜点是什么味道呢？“123”尝尝视频里Ai短剧操作的味道，软件，提示词，操作文档，工作流等等的味道。#ai视频 #ai视频生成 #ai生成视频 #ai视频教学 #ai视频制作,https://www.douyin.com/video/7650825925352836358,AI绘画-SD-ComfyUI-分享,02:04:42 319 【120分钟】超详细Ai视频生成教学！！ 这份甜点是什么味道呢？“123”尝尝视频里Ai短剧操作的味道，软件，提示词，操作文档，工作流等等的味道。#ai视频 #ai视频生成 #ai生成视频 #ai视频教学 #ai视频制作 @AI绘画-SD-ComfyUI-分享 1天前,2026-06-14,319,,,
douyin,AI漫剧制作教程 保姆级制作教学来了～剧本→分镜→视频→配音 #AI视频 #AI漫剧 #AI动画 #AI动态漫 #AI短剧,https://www.douyin.com/video/7650823983213874442,晓墨玩AI视频,19:27 398 AI漫剧制作教程 保姆级制作教学来了～剧本→分镜→视频→配音 #AI视频 #AI漫剧 #AI动画 #AI动态漫 #AI短剧 @晓墨玩AI视频 1天前,2026-06-14,398,,,
douyin,韩星同款美妆广告大片，看完这片你也能用ai做！ #0基础转行ai技巧 #ai工具教学 #ai零基础 #ai科普,https://www.douyin.com/video/7648544398238584933,西西AI日记,00:45 2119 韩星同款美妆广告大片，看完这片你也能用ai做！ #0基础转行ai技巧 #ai工具教学 #ai零基础 #ai科普 @西西AI日记 1周前,2026-06-08,2119,,,
douyin,三分钟手把手教你用 AI 做出同款高考短视频 实测画布工作流超多ai使用技巧，新手超友好！#高考 #高考的意义 #seko #sekoai #seko无限画布,https://www.douyin.com/video/7650406288459723249,翻滚的咸鱼,合集 05:53 13 三分钟手把手教你用 AI 做出同款高考短视频 实测画布工作流超多ai使用技巧，新手超友好！#高考 #高考的意义 #seko #sekoai #seko无限画布 @翻滚的咸鱼 2天前,2026-06-13,13,,,
douyin,用Ai 生成的科普漫画，没想到还能接广 #ai生成 #ai带货视频 #ai广告 #ai做账号 #ai做ppt,https://www.douyin.com/video/7644761889931828347,好奇星Ai实战,01:07 359 用Ai 生成的科普漫画，没想到还能接广 #ai生成 #ai带货视频 #ai广告 #ai做账号 #ai做ppt @好奇星Ai实战 2周前,2026-06-01,359,,,
douyin,0基础用AI做封面！几分钟出图，不拖更 #抖音前沿科技首发计划 #AI新星计划 #人类对豆包的开发不足百分之一 #戚继昀 #自媒体教程,https://www.douyin.com/video/7650750538375630114,厉害的戚继昀,合集 01:24 228 0基础用AI做封面！几分钟出图，不拖更 #抖音前沿科技首发计划 #AI新星计划 #人类对豆包的开发不足百分之一 #戚继昀 #自媒体教程 @厉害的戚继昀 2天前,2026-06-13,228,,,
douyin,一张图用AI出产大片（附提示词运镜教程） #ai创作浪潮计划 #ai提示词 #广告设计制作 #AI短片 #电商,https://www.douyin.com/video/7650151525037182258,AI西瓜汁,00:21 1840 一张图用AI出产大片（附提示词运镜教程） #ai创作浪潮计划 #ai提示词 #广告设计制作 #AI短片 #电商 @AI西瓜汁 3天前,2026-06-12,1840,,,
douyin,用AI生成潮汕拜老爷红盘的电商图 再把产品从国内卖到俄罗斯🇷🇺 #ai制图 #跨境电商 #俄罗斯 #AI电商图 #真实生活分享计划,https://www.douyin.com/video/7646849399659214050,星星,00:54 2053 用AI生成潮汕拜老爷红盘的电商图 再把产品从国内卖到俄罗斯🇷🇺 #ai制图 #跨境电商 #俄罗斯 #AI电商图 #真实生活分享计划 @星星 1周前,2026-06-08,2053,,,
douyin,企业宣传AI实用教程 用自己的形象做AI短视频 #这届AI已经进化到这种程度了 #ai广告视频生成 #即梦Ai #Ai分身戏精大赛 #我的Ai分身杀疯了,https://www.douyin.com/video/7651484187178564160,摩拉AI,00:30 2 企业宣传AI实用教程 用自己的形象做AI短视频 #这届AI已经进化到这种程度了 #ai广告视频生成 #即梦Ai #Ai分身戏精大赛 #我的Ai分身杀疯了 @摩拉AI 3小时前,2026-06-15,2,,,
douyin,HR要我做3D的延展设计，0经验的我竟然用ai做出来了！ #3d打印 #ip形象设计 #电商美工 #AI工具 #2d转3d,https://www.douyin.com/video/7647457975098985780,佐糖电商,00:36 1556 HR要我做3D的延展设计，0经验的我竟然用ai做出来了！ #3d打印 #ip形象设计 #电商美工 #AI工具 #2d转3d @佐糖电商 1周前,2026-06-08,1556,,,
douyin,挑战一张照片做餐饮高级宣传片 实体店老板用 AI 做一部高级感宣传片，不用拍摄，不用运镜，只需要你会拍照片 用 AI 就行 #实体行业怎么拍视频 #餐饮店怎么拍视频 #即梦ai #一站式AI创作工作台 #餐饮宣传片,https://www.douyin.com/video/7651215430991858979,张校长（6.15-17东莞大课）,02:00 759 挑战一张照片做餐饮高级宣传片 实体店老板用 AI 做一部高级感宣传片，不用拍摄，不用运镜，只需要你会拍照片 用 AI 就行 #实体行业怎么拍视频 #餐饮店怎么拍视频 #即梦ai #一站式AI创作工作台 #餐饮宣传片 @张校长（6.15-17东莞大课） 21小时前,2026-06-15,759,,,
douyin,00后电商美工入职第一天，三分钟用AI做了一套香薰详情页#电商美工 #AI做图 #工作流 #多维表格 #降本增效,https://www.douyin.com/video/7649970636080614696,科然拼好课,00:40 88 00后电商美工入职第一天，三分钟用AI做了一套香薰详情页#电商美工 #AI做图 #工作流 #多维表格 #降本增效 @科然拼好课 4天前,2026-06-11,88,,,
douyin,AI漫剧3分种拿捏，手把手教 #AI #ai漫剧 #aigc #短剧 #ai生成视频,https://www.douyin.com/video/7650811005131296035,渔鱼AI漫剧,29:08 29 AI漫剧3分种拿捏，手把手教 #AI #ai漫剧 #aigc #短剧 #ai生成视频 @渔鱼AI漫剧 22小时前,2026-06-15,29,,,
douyin,用这个反推提示词，AI 短片其实非常简单 30s 教会你如何制作末日打工人 AI 短片#ai短片#末日来袭#ai教程#ai新星计划,https://www.douyin.com/video/7651222843312655616,阿菜AI实战,00:57 26 用这个反推提示词，AI 短片其实非常简单 30s 教会你如何制作末日打工人 AI 短片#ai短片#末日来袭#ai教程#ai新星计划 @阿菜AI实战 20小时前,2026-06-15,26,,,
douyin,一个视频教会做AI服装大片 这是一条我们团队花了一周时间，用AI生成服装广告，全程无实拍，无模特，是怎么做到的呢 #ai创作浪潮计划 #vibecoding大赏 #AI服装广告 #AI服装 #低能量穿搭,https://www.douyin.com/video/7650455357822749971,耀哥说AI,合集 07:26 497 一个视频教会做AI服装大片 这是一条我们团队花了一周时间，用AI生成服装广告，全程无实拍，无模特，是怎么做到的呢 #ai创作浪潮计划 #vibecoding大赏 #AI服装广告 #AI服装 #低能量穿搭 @耀哥说AI 2天前,2026-06-13,497,,,
douyin,泡漫AI制剧保姆级教程，手把手教你做短剧🎬 用AI做短剧真的没你想的那么难！泡漫AI制剧超省事～跟着视频流程走一遍就全通了，建议码住收藏⭐️ #泡漫AI #AI视频教程 #AI短剧 #AI漫剧 #用AI做短剧,https://www.douyin.com/video/7650102660326067491,泡漫Al,09:48 26 泡漫AI制剧保姆级教程，手把手教你做短剧🎬 用AI做短剧真的没你想的那么难！泡漫AI制剧超省事～跟着视频流程走一遍就全通了，建议码住收藏⭐️ #泡漫AI #AI视频教程 #AI短剧 #AI漫剧 #用AI做短剧 @泡漫Al 3天前,2026-06-12,26,,,
douyin,AI做知识卡片太赞了‼️截图秒变高级🔥 #AI #AI实用技巧 #AI教程 #AI办公 #职场技能,https://www.douyin.com/video/7650457877949213882,秋叶AIExcel,00:36 68 AI做知识卡片太赞了‼️截图秒变高级🔥 #AI #AI实用技巧 #AI教程 #AI办公 #职场技能 @秋叶AIExcel 22小时前,2026-06-15,68,,,
douyin,AI漫剧制作全流程教学来啦~0-1从脚本生成到视频发布，帮你把“做一集”的时间从半天压缩到一小时！#AI #AI视频 #AI漫剧 #AI短剧 #AI短片,https://www.douyin.com/video/7647086864834366770,陈默1.0,07:39 34 AI漫剧制作全流程教学来啦~0-1从脚本生成到视频发布，帮你把“做一集”的时间从半天压缩到一小时！#AI #AI视频 #AI漫剧 #AI短剧 #AI短片 @陈默1.0 1周前,2026-06-08,34,,,
douyin,如何用 AI 做一支端午治愈短片，附教程 很多宝子问我，怎么用 AI 做节日短片？ 正好，端午快到了，我用《外婆包的最后一锅粽子》这个短片，带大家一起学习如何制作。本片讲的是妈妈包粽子的清晨，想起了记忆里的外婆。 这条片子最难的是——3 个时空、9 个镜头、跨年龄要是同一张脸。 分享一套我跑通的五步工作流 👇 1️⃣ 剧本策划：将剧本上传，AI分析剧本，生成画布工作流 2️⃣ 角色一致性：制作角色资产，多剧集短片，资产一致 3️⃣ 九宫格故事板：多镜头生成，剧情、角度随意挑选 4️⃣ 场景一致性：场景全景图 5️⃣ 视频生成：提示词、角色资产、场景资产直接关联 现在做视频真的越来越简单，完整的剧本策划加上无限画布的辅助，大大降低了创作者的制作难度。工具选顺手了，也是做出好内容的关键！ 特别声明：视频画面由 AI 辅助制作，非真实人物事件，仅供学习分享，无不良引导。 #青年创作者扶持计划 #端午节#青年导演创作扶持计划第二季 #AI创作浪潮计划 #治愈,https://www.douyin.com/video/7649356607897210163,晌午不营业,合集 02:41 402 如何用 AI 做一支端午治愈短片，附教程 很多宝子问我，怎么用 AI 做节日短片？ 正好，端午快到了，我用《外婆包的最后一锅粽子》这个短片，带大家一起学习如何制作。本片讲的是妈妈包粽子的清晨，想起了记忆里的外婆。 这条片子最难的是——3 个时空、9 个镜头、跨年龄要是同一张脸。 分享一套我跑通的五步工作流 👇 1️⃣ 剧本策划：将剧本上传，AI分析剧本，生成画布工作流 2️⃣ 角色一致性：制作角色资产，多剧集短片，资产一致 3️⃣ 九宫格故事板：多镜头生成，剧情、角度随意挑选 4️⃣ 场景一致性：场景全景图 5️⃣ 视频生成：提示词、角色资产、场景资产直接关联 现在做视频真的越来越简单，完整的剧本策划加上无限画布的辅助，大大降低了创作者的制作难度。工具选顺手了，也是做出好内容的关键！,2026-06-10,402,,,
douyin,低积分消耗、成片质感在线Seedance2.0 mini来了 #一站式AI创作平台#AI工具#AI创作#Seedance2.0,https://www.douyin.com/video/7650918649335842277,姬可儿,01:44 3153 低积分消耗、成片质感在线Seedance2.0 mini来了 #一站式AI创作平台#AI工具#AI创作#Seedance2.0 @姬可儿 1天前,2026-06-14,3153,,,
douyin,零基础也能学！2分钟用AI制作女装带货视频，步骤超简单 #AI生成视频 #女装带货 #短视频创作 #电商带货 #AI做视频,https://www.douyin.com/video/7650547891655707958,老丁Ai视频,合集 01:04 48 零基础也能学！2分钟用AI制作女装带货视频，步骤超简单 #AI生成视频 #女装带货 #短视频创作 #电商带货 #AI做视频 @老丁Ai视频 1天前,2026-06-14,48,,,
douyin,用ai做狗狗知识分享#使用ai制作视频 #ai教程 #ai学习 #宠物带货 #青年创作者成长计划,https://www.douyin.com/video/7649731691351184362,桃泯,09:09 205 用ai做狗狗知识分享#使用ai制作视频 #ai教程 #ai学习 #宠物带货 #青年创作者成长计划 @桃泯 4天前,2026-06-11,205,,,
douyin,核心全在“故事版” 核心全在“故事版”！挑战用AI做超复杂穿搭视频，脚本生图，连线直出带转场细节的故事版，最后点击生视频，3步搞定。用节点流提效，别再用首尾帧,https://www.douyin.com/video/7648978254434520370,电商Ai导师 叶炜,00:38 133 核心全在“故事版” 核心全在“故事版”！挑战用AI做超复杂穿搭视频，脚本生图，连线直出带转场细节的故事版，最后点击生视频，3步搞定。用节点流提效，别再用首尾帧 @电商Ai导师 叶炜 6天前,2026-06-09,133,,,
