platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
xiaohongshu,老公自己vibe coding了一个游戏然后沉迷了,https://www.xiaohongshu.com/explore/6a0a7b25000000003502b648,,爱学习的晶晶,2026-05-18,396,,,,396.0,14.14,真案例,求职/学习工具、游戏/互动,,,,有结果,强,,,creative_game_visual,创意可视化/小游戏,小游戏/互动,,表达创意,,0.95,老公自己vibe coding了一个游戏然后沉迷了 爱学习的晶晶 05-18 396,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,零基础 VibeCoding 教程4｜生成第一个网页,https://www.xiaohongshu.com/explore/6a1a74e700000000350319b1,,艾林AI,2026-05-30,19,,,,19.0,1.19,教程,网站,,零基础用户,,可复刻,中,,,learning_tutorial,教程/课程/方法论,网站、课程/内容,,学习入门,零基础用户,0.95,零基础 VibeCoding 教程4｜生成第一个网页 艾林AI 05-30 19,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,我用 Claude Code AI 做了一个网站,https://www.xiaohongshu.com/explore/6a25ce0b0000000008001289,,Rachel瑞秋,2026-06-08,108,,,,108.0,15.43,真案例,网站,Claude、Claude Code,,,有结果,强,,,product_build,做产品/工具,网站,Claude、Claude Code,,,0.78,我用 Claude Code AI 做了一个网站 Rachel瑞秋 06-08 108,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,「Vibe coding」我用codex做了一个自律网站？,https://www.xiaohongshu.com/explore/6a1b06b0000000003502673d,,怀,2026-05-30,12,,,,12.0,0.75,真案例,网站,Codex,,,有结果,强,,,product_build,做产品/工具,网站,Codex,,,0.78,「Vibe coding」我用codex做了一个自律网站？ 怀 05-30 12,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,我给 AI 画 html 原型做了一款浏览器插件,https://www.xiaohongshu.com/explore/6a2b54b40000000021023b37,,零度不会拍照,2026-06-12,24,,,,24.0,8.0,真案例,插件,,,,有结果,强,,,product_build,做产品/工具,,,快速原型,,0.95,我给 AI 画 html 原型做了一款浏览器插件 零度不会拍照 3天前 24,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,Codex 必装的 10 个插件，效率直接翻倍,https://www.xiaohongshu.com/explore/6a2d4a9f000000002202b5b9,,AI实训基地,2026-06-14,赞,,,,0.0,0.0,工具测评,插件,Codex,,几小时上线、效率提升,,弱,,,dev_productivity,开发提效/编程技巧,,Codex,工作提效,,0.95,Codex 必装的 10 个插件，效率直接翻倍 AI实训基地 1天前 赞,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,做了一个浏览器插件AI助手常驻浏览器侧边栏,https://www.xiaohongshu.com/explore/6a2670920000000035028caf,,PLAT,2026-06-08,1,,,,1.0,0.14,真案例,插件,,,,有结果,强,,,product_build,做产品/工具,,,,,0.95,做了一个浏览器插件AI助手常驻浏览器侧边栏 PLAT 06-08 1,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,一款AI做出来的佳明赛段插件,https://www.xiaohongshu.com/explore/6a2c0a3a000000003501cd5d,,锅巴,2026-06-13,1,,,,1.0,0.5,真案例,插件,,,几小时上线,有结果,强,,,content_marketing,内容和营销创作,,,,,0.45,一款AI做出来的佳明赛段插件 锅巴 2天前 1,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,用 AI 做出来的 HTML 网页 PPT 能改了,https://www.xiaohongshu.com/explore/6a2ed135000000001700bb50,,Mr.Restart,2026-06-15,9,,,,9.0,9.0,真案例,网站,,,几小时上线,有结果,强,,,content_marketing,内容和营销创作,网站,,,,0.45,用 AI 做出来的 HTML 网页 PPT 能改了 Mr.Restart 5小时前 9,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,我做了一个开源的AI面试助手,https://www.xiaohongshu.com/explore/6a0ed723000000003802100d,,Joshua,2026-05-21,18,,,,18.0,0.72,真案例,求职/学习工具,,学生/求职者、开发者,免费工具、求职转行,有结果,强,,,dev_productivity,开发提效/编程技巧,,,,学生/求职者、开发者,0.7,我做了一个开源的AI面试助手 Joshua 05-21 18,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,文转码，我是怎么转到 AI应用工程师的,https://www.xiaohongshu.com/explore/6a1ba12700000000350225ec,,电气白兰,2026-05-31,515,,,,515.0,34.33,教程,App/软件,,,,,中,,,product_build,做产品/工具,App/软件,,,,0.95,文转码，我是怎么转到 AI应用工程师的 电气白兰 05-31 515,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,课后碎碎念｜我用coze一天搭了一个智能体,https://www.xiaohongshu.com/explore/68b3ff93000000001d0041c6,,W是信息老师呀,2026-05-27,1254,,,,1254.0,66.0,真案例,AI agent,Coze,,几小时上线,有结果,强,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,Coze,,,0.95,课后碎碎念｜我用coze一天搭了一个智能体 W是信息老师呀 05-27 1254,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,只用Codex，就能生成视频的方法,https://www.xiaohongshu.com/explore/6a1aead0000000000803c98e,,Sam的AI解码室,2026-05-30,3914,,,,3914.0,244.62,教程,内容/创作,Codex,设计/创作者,,,中,,,dev_productivity,开发提效/编程技巧,课程/内容,Codex,,设计/创作者,0.95,只用Codex，就能生成视频的方法 Sam的AI解码室 05-30 3914,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,《国产爱死机》AI工作流拆解,https://www.xiaohongshu.com/explore/6a093a8a000000000702fbfe,,喵笔三花,2026-05-17,5179,,,,5179.0,178.59,教程,自动化流程,,,效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,,工作提效,,0.95,《国产爱死机》AI工作流拆解 喵笔三花 05-17 5179,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,代理工作流|AI自主规划与执行,https://www.xiaohongshu.com/explore/6a0742d8000000003601fbda,,阿冬的AI研习笔记,2026-05-16,14,,,,14.0,0.47,教程,自动化流程,,,效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,,工作提效,,0.95,代理工作流|AI自主规划与执行 阿冬的AI研习笔记 05-16 14,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,一个狠但能让你5天拿下AI产品面试的方法,https://www.xiaohongshu.com/explore/6a093a4a000000000803184a,,转行做PM的阿泽,2026-05-17,504,,,,504.0,17.38,教程,求职/学习工具,,创业者/独立开发者、学生/求职者、开发者,求职转行、几小时上线,有结果,中,,,dev_productivity,开发提效/编程技巧,,,,创业者/独立开发者、学生/求职者、开发者,0.7,一个狠但能让你5天拿下AI产品面试的方法 转行做PM的阿泽 05-17 504,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,我用codex做了日历栏obsidian插件,https://www.xiaohongshu.com/explore/6a2c0d12000000002202a262,,西陵,2026-06-13,1,,,,1.0,0.5,真案例,插件,Codex,,几小时上线,有结果,强,,,dev_productivity,开发提效/编程技巧,,Codex,,,0.95,我用codex做了日历栏obsidian插件 西陵 2天前 1,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,Dify 1.0 工作流连用7天，3个坑差点把我送走,https://www.xiaohongshu.com/explore/6a28d3e0000000002103cd32,,九地AI说,2026-06-10,赞,,,,0.0,0.0,失败复盘,自动化流程,Dify,,几小时上线、失败复盘、效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,Dify,工作提效,,0.95,Dify 1.0 工作流连用7天，3个坑差点把我送走 九地AI说 5天前 赞,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,扣子3.0 深度体验后决定弃坑了...,https://www.xiaohongshu.com/explore/6a1ea169000000003700c97d,,研究猿Lewis,2026-06-11,35,,,,35.0,8.75,失败复盘,,Coze,,失败复盘,,弱,,,content_marketing,内容和营销创作,,Coze,,,0.45,扣子3.0 深度体验后决定弃坑了... 研究猿Lewis 4天前 35,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,今天主攻 Coze 工作流,https://www.xiaohongshu.com/explore/6a2e98fa000000000702b8fb,,看雨,2026-06-14,2,,,,2.0,2.0,教程,自动化流程,Coze,,效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,Coze,工作提效,,0.95,今天主攻 Coze 工作流 看雨 昨天 20:05 2,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,🔥Codex必装的10个插件，一个人就是一家公司,https://www.xiaohongshu.com/explore/6a2c00b8000000001702e856,,小豆AI进化论,2026-06-13,19,,,,19.0,9.5,工具测评,插件,Codex,,几小时上线,,弱,,,dev_productivity,开发提效/编程技巧,,Codex,,,0.95,🔥Codex必装的10个插件，一个人就是一家公司 小豆AI进化论 2天前 19,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,20分钟，用codex做了个人网站,https://www.xiaohongshu.com/explore/6a1c49f80000000035031322,,墨文AI运营,2026-06-01,14,,,,14.0,1.0,真案例,网站、运营工具,Codex,运营/营销,几小时上线,有结果,强,,,dev_productivity,开发提效/编程技巧,网站,Codex,,运营/营销,0.62,20分钟，用codex做了个人网站 墨文AI运营 06-01 14,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,如何用AI制作高质量小程序｜保姆级教程,https://www.xiaohongshu.com/explore/6a2be5350000000006021004,,是Skye学姐呀,2026-06-14,577,,,,577.0,577.0,教程,小程序,,,几小时上线,可复刻,中,,,learning_tutorial,教程/课程/方法论,小程序、课程/内容,,学习入门,,0.7,如何用AI制作高质量小程序｜保姆级教程 是Skye学姐呀 1天前 577,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,零基础AI手搓小程序，我的第一个小程序上线,https://www.xiaohongshu.com/explore/6a0db40d000000000702b51e,,小戴一枚（胡乱画点什么吧）,2026-05-20,178,,,,178.0,6.85,真案例,小程序,,零基础用户,完整流程,有结果,强,,,learning_tutorial,教程/课程/方法论,小程序,,学习入门,零基础用户,0.7,零基础AI手搓小程序，我的第一个小程序上线 小戴一枚（胡乱画点什么吧） 05-20 178,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,codex做了一个mac app,https://www.xiaohongshu.com/explore/6a16735100000000060207fb,,momo,2026-05-27,5,,,,5.0,0.26,真案例,App/软件,Codex,,,有结果,强,,,product_build,做产品/工具,App/软件,Codex,,,0.78,codex做了一个mac app momo 05-27 5,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,谁懂啊，AI 真的帮我把摄影网站做出来了 🤯,https://www.xiaohongshu.com/explore/6a2c89230000000035021b90,,Matthew💬,2026-06-13,6,,,,6.0,3.0,真案例,网站,,,几小时上线,有结果,强,,,product_build,做产品/工具,网站,,,,0.95,谁懂啊，AI 真的帮我把摄影网站做出来了 🤯 Matthew💬 2天前 6,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,Codex 教程 06：怎么让 AI 做出好看的网页,https://www.xiaohongshu.com/explore/6a2ea0d40000000035033fab,,AI芝士派,2026-06-14,43,,,,43.0,43.0,教程,网站,Codex,,,可复刻,中,,,dev_productivity,开发提效/编程技巧,网站、课程/内容,Codex,学习入门,,0.7,Codex 教程 06：怎么让 AI 做出好看的网页 AI芝士派 昨天 20:38 43,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,用ai做了一个拍照识餐的小程序,https://www.xiaohongshu.com/explore/6a0d7e5d000000003502ac84,,三省吾身,2026-05-20,28,,,,28.0,1.08,真案例,小程序,,,,有结果,强,,,product_build,做产品/工具,小程序,,,,0.95,用ai做了一个拍照识餐的小程序 三省吾身 05-20 28,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,全程用AI写代码，10天上线小程序,https://www.xiaohongshu.com/explore/6a1ef927000000003601b094,,白日,2026-06-03,10,,,,10.0,0.83,真案例,小程序,,开发者,完整流程,有结果,强,,,dev_productivity,开发提效/编程技巧,小程序,,,开发者,0.78,全程用AI写代码，10天上线小程序 白日 06-03 10,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,不会写代码，我用AI做了个Keep替代品,https://www.xiaohongshu.com/explore/6a2fa218000000002201b0d1,,Norton,2026-06-15,3,,,,3.0,3.0,真案例,,,开发者,几小时上线,,弱,,,dev_productivity,开发提效/编程技巧,,,快速原型,开发者,0.95,不会写代码，我用AI做了个Keep替代品 Norton 2小时前 3,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,vibe coding开发小程序流程详解和踩坑记录,https://www.xiaohongshu.com/explore/6a24b60f0000000021018d8d,,策略产品的成长日记,2026-06-07,3,,,,3.0,0.38,失败复盘,小程序、自动化流程,,创业者/独立开发者,失败复盘,有结果,中,,,product_build,做产品/工具,小程序,,,创业者/独立开发者,0.95,vibe coding开发小程序流程详解和踩坑记录 策略产品的成长日记 06-07 3,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,用 Claude Code 搭建产品经理 AI 工作流,https://www.xiaohongshu.com/explore/6a17af4f0000000008002906,,Max的AI产品,2026-05-28,43,,,,43.0,2.39,教程,自动化流程,Claude、Claude Code,创业者/独立开发者,效率提升,可复刻、有结果,中,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Claude、Claude Code,工作提效,创业者/独立开发者,0.62,用 Claude Code 搭建产品经理 AI 工作流 Max的AI产品 05-28 43,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,我的AI Agent工作流结构和实战指南！,https://www.xiaohongshu.com/explore/6a1d3553000000003701f514,,小宇tca,2026-06-01,325,,,,325.0,23.21,教程,AI agent、自动化流程,,,完整流程、效率提升,可复刻,中,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,,工作提效,,0.95,我的AI Agent工作流结构和实战指南！ 小宇tca 06-01 325,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,用Claude code优化产品工作流（高保真原型,https://www.xiaohongshu.com/explore/6a0fcbea0000000035028a69,,AI产品经理Charles,2026-05-22,23,,,,23.0,0.96,教程,自动化流程,Claude、Claude Code,创业者/独立开发者,效率提升,可复刻、有结果,中,,,product_build,做产品/工具,AI Agent/工作流,Claude、Claude Code,工作提效、快速原型,创业者/独立开发者,0.7,用Claude code优化产品工作流（高保真原型 AI产品经理Charles 05-22 23,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
xiaohongshu,我花两周做了个AI内容工具，被用户一句话,https://www.xiaohongshu.com/explore/6a2e7d4f00000000220240f5,,社交名流本流UCL,2026-06-14,1,,,,1.0,1.0,真案例,,,运营/营销,,有结果,中,用户,,content_marketing,内容和营销创作,,,,运营/营销,0.7,我花两周做了个AI内容工具，被用户一句话 社交名流本流UCL 昨天 18:07 1,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
